ID_Transaksi,ID_Petugas,Nama_Pembeli,Tgl_Transaksi,Metode_Transaksi
TRX0003340,PTG04908,Lili Safitri,2025-02-08,Tunai
TRX0003341,PTG05671,"Intan Kusmawati, S.E.I",2025-03-26,QRIS
TRX0003342,PTG01842,Karna Ardianto,2024-12-03,Kartu Debit
TRX0003343,PTG08774,drg. Clara Nurdiyanti,2025-10-02,Transfer
TRX0003344,PTG03266,"KH. Balidin Pradana, M.Kom.",2025-07-08,Tunai
TRX0003345,PTG04346,Murti Adriansyah,2025-06-22,Transfer
TRX0003346,PTG01873,Ian Putra,2025-02-22,QRIS
TRX0003347,PTG07658,Aisyah Mangunsong,2025-10-09,Transfer
TRX0003348,PTG03890,Garan Dabukke,2025-06-03,Tunai
TRX0003349,PTG03117,Restu Tampubolon,2025-03-28,Transfer
TRX0003350,PTG07381,"R.A. Ifa Rahmawati, M.Farm",2024-11-06,Tunai
TRX0003351,PTG05342,Gabriella Wasita,2024-10-21,QRIS
TRX0003352,PTG04897,Galih Megantara,2025-10-12,QRIS
TRX0003353,PTG00140,Gantar Napitupulu,2025-03-05,Transfer
TRX0003354,PTG07940,"Jagapati Mulyani, S.Farm",2025-10-11,QRIS
TRX0003355,PTG01531,Kambali Lailasari,2025-10-18,Transfer
TRX0003356,PTG04097,Yusuf Kuswandari,2025-04-30,Transfer
TRX0003357,PTG02554,"dr. Intan Sitompul, S.E.",2025-08-29,Tunai
TRX0003358,PTG05439,Michelle Nugroho,2025-04-11,Transfer
TRX0003359,PTG00481,"KH. Kariman Wijayanti, S.T.",2025-06-02,Kartu Debit
TRX0003360,PTG09987,Maimunah Waskita,2025-03-27,Tunai
TRX0003361,PTG04274,"Fitriani Marpaung, S.IP",2024-12-09,Transfer
TRX0003362,PTG06306,"Dt. Ian Usada, M.Farm",2025-04-23,Kartu Debit
TRX0003363,PTG01583,Sabar Narpati,2025-06-11,Transfer
TRX0003364,PTG06216,Drs. Karen Wacana,2025-06-07,Kartu Debit
TRX0003365,PTG06815,Latif Situmorang,2025-06-05,Transfer
TRX0003366,PTG05027,"Mila Mahendra, S.Kom",2025-09-19,QRIS
TRX0003367,PTG02169,Kamila Salahudin,2024-10-29,QRIS
TRX0003368,PTG02399,Zelaya Putra,2025-05-01,QRIS
TRX0003369,PTG08414,Dr. Sakura Mahendra,2025-08-26,Tunai
TRX0003370,PTG03402,"Mila Safitri, M.Ak",2025-10-18,Tunai
TRX0003371,PTG02452,"R. Vega Halimah, S.H.",2024-12-08,Tunai
TRX0003372,PTG01803,Julia Agustina,2024-11-24,Transfer
TRX0003373,PTG02759,Ir. Cinta Yolanda,2025-02-15,Kartu Debit
TRX0003374,PTG09910,Nurul Utama,2025-03-04,Kartu Debit
TRX0003375,PTG08400,"Drs. Titi Purwanti, S.E.",2025-10-03,QRIS
TRX0003376,PTG06039,Ivan Tampubolon,2025-05-04,Kartu Debit
TRX0003377,PTG05280,Akarsana Pangestu,2025-08-08,Transfer
TRX0003378,PTG01266,Intan Rajasa,2025-05-31,Tunai
TRX0003379,PTG07803,Samiah Suryatmi,2024-12-05,Kartu Debit
TRX0003380,PTG09031,Paulin Rahayu,2025-06-19,Tunai
TRX0003381,PTG00185,Ira Ramadan,2025-07-11,Transfer
TRX0003382,PTG08201,Karsana Budiyanto,2025-03-23,Tunai
TRX0003383,PTG00897,"Vanya Utami, S.Gz",2025-05-20,QRIS
TRX0003384,PTG09232,Manah Siregar,2025-09-22,Transfer
TRX0003385,PTG09906,"Dr. Yahya Purnawati, M.Kom.",2025-06-27,Tunai
TRX0003386,PTG04030,Betania Wijaya,2025-03-12,Tunai
TRX0003387,PTG06189,"Ade Saragih, M.M.",2024-12-17,QRIS
TRX0003388,PTG02013,"R. Sakti Lestari, S.E.I",2025-10-19,Kartu Debit
TRX0003389,PTG08183,"Baktiadi Hutasoit, S.I.Kom",2025-09-04,Tunai
TRX0003390,PTG02704,Makuta Winarno,2025-06-05,Tunai
TRX0003391,PTG04940,Farhunnisa Hariyah,2025-09-21,Transfer
TRX0003392,PTG00898,Violet Dongoran,2025-03-22,Kartu Debit
TRX0003393,PTG08409,"R.M. Prayitna Anggriawan, S.E.I",2024-12-10,Transfer
TRX0003394,PTG04520,"Cawisadi Uyainah, S.Psi",2025-05-11,Tunai
TRX0003395,PTG01647,Irnanto Pradana,2025-10-06,Tunai
TRX0003396,PTG07567,Yunita Mayasari,2025-02-22,Kartu Debit
TRX0003397,PTG02181,"Puti Rini Andriani, M.Pd",2025-04-26,QRIS
TRX0003398,PTG00218,Tantri Oktaviani,2025-03-29,Transfer
TRX0003399,PTG02000,Drs. Padma Mandala,2024-11-27,Tunai
TRX0003400,PTG09585,Hartana Halimah,2024-12-19,QRIS
TRX0003401,PTG09565,Atmaja Saputra,2025-03-19,Transfer
TRX0003402,PTG00926,drg. Indah Kuswoyo,2025-03-21,Kartu Debit
TRX0003403,PTG00021,Karya Saefullah,2024-11-27,QRIS
TRX0003404,PTG03228,R. Mujur Winarsih,2024-11-25,Transfer
TRX0003405,PTG01486,"Elisa Sihombing, S.Sos",2025-03-24,Transfer
TRX0003406,PTG06128,"Jono Maulana, M.Pd",2024-10-21,Transfer
TRX0003407,PTG09688,Puji Setiawan,2025-09-12,QRIS
TRX0003408,PTG01476,Gatra Gunarto,2024-11-19,Tunai
TRX0003409,PTG08405,Umi Winarsih,2025-05-23,Kartu Debit
TRX0003410,PTG02340,Hj. Zulaikha Pertiwi,2025-07-02,Kartu Debit
TRX0003411,PTG04450,Edison Megantara,2024-12-12,Transfer
TRX0003412,PTG09927,"Kairav Agustina, S.H.",2025-08-15,Transfer
TRX0003413,PTG03777,Hamima Kusumo,2025-01-07,Tunai
TRX0003414,PTG07621,Drs. Sakura Kusmawati,2025-10-02,QRIS
TRX0003415,PTG07085,Jayeng Waluyo,2025-09-09,Tunai
TRX0003416,PTG03105,"Ir. Septi Gunawan, S.Pt",2024-12-14,Kartu Debit
TRX0003417,PTG03246,Gada Firmansyah,2025-08-12,Tunai
TRX0003418,PTG01868,Kemba Nainggolan,2024-12-20,QRIS
TRX0003419,PTG09702,"Kariman Novitasari, S.Sos",2025-02-16,Kartu Debit
TRX0003420,PTG09961,"drg. Qori Nashiruddin, M.Pd",2025-07-16,QRIS
TRX0003421,PTG05910,dr. Prayogo Jailani,2025-07-20,QRIS
TRX0003422,PTG09738,Yani Sihombing,2025-07-16,Tunai
TRX0003423,PTG07512,Drs. Hesti Handayani,2024-12-11,Tunai
TRX0003424,PTG08954,"Radika Widodo, M.TI.",2025-02-28,QRIS
TRX0003425,PTG05605,Shakila Pudjiastuti,2025-02-21,Kartu Debit
TRX0003426,PTG06438,Ophelia Anggraini,2025-05-29,Transfer
TRX0003427,PTG04289,"drg. Maimunah Hasanah, M.Pd",2025-03-07,Tunai
TRX0003428,PTG07096,Vivi Handayani,2024-11-12,Transfer
TRX0003429,PTG06113,T. Sabar Padmasari,2024-11-28,Transfer
TRX0003430,PTG01823,"Dr. Paramita Nasyiah, M.TI.",2025-07-12,Kartu Debit
TRX0003431,PTG04357,Darmanto Namaga,2025-08-10,Tunai
TRX0003432,PTG02830,R.A. Amelia Novitasari,2025-09-27,Transfer
TRX0003433,PTG07387,"Lembah Wijaya, S.I.Kom",2025-02-28,Transfer
TRX0003434,PTG09403,Kezia Purwanti,2025-01-06,Transfer
TRX0003435,PTG00881,Paramita Safitri,2025-02-07,QRIS
TRX0003436,PTG06029,Gangsar Puspasari,2025-03-09,Kartu Debit
TRX0003437,PTG04574,Gatra Salahudin,2025-01-08,Tunai
TRX0003438,PTG02064,Mitra Manullang,2024-12-15,Kartu Debit
TRX0003439,PTG00338,R. Vicky Tarihoran,2024-10-22,Transfer
TRX0003440,PTG07777,Drs. Syahrini Saputra,2025-02-18,Kartu Debit
TRX0003441,PTG09268,Ganda Prasetyo,2024-12-03,Tunai
TRX0003442,PTG05495,Zelaya Maheswara,2025-09-13,QRIS
TRX0003443,PTG02557,"R.A. Azalea Rajasa, S.Kom",2024-12-19,QRIS
TRX0003444,PTG03590,"Hj. Clara Simanjuntak, S.Gz",2025-06-28,Tunai
TRX0003445,PTG07802,"Puti Habibi, M.M.",2025-05-31,Tunai
TRX0003446,PTG02120,Wawan Budiman,2025-07-18,Kartu Debit
TRX0003447,PTG07587,Jaga Wijaya,2024-10-23,Kartu Debit
TRX0003448,PTG02830,"Sakura Riyanti, S.Psi",2025-09-16,Tunai
TRX0003449,PTG07501,"drg. Bahuraksa Hidayat, S.IP",2025-08-20,Kartu Debit
TRX0003450,PTG02526,Septi Lestari,2025-05-28,Kartu Debit
TRX0003451,PTG08331,"Okta Puspasari, M.Pd",2024-11-16,Transfer
TRX0003452,PTG06359,Lulut Tamba,2025-05-19,QRIS
TRX0003453,PTG00150,Gabriella Saputra,2024-11-21,Tunai
TRX0003454,PTG03352,"Cut Patricia Puspita, S.Pd",2025-04-29,Tunai
TRX0003455,PTG02804,"R. Setya Nainggolan, S.Sos",2025-06-26,Transfer
TRX0003456,PTG06113,Yance Saragih,2025-04-02,QRIS
TRX0003457,PTG08407,Ir. Ade Nurdiyanti,2025-05-28,Transfer
TRX0003458,PTG07126,"Nugraha Suryatmi, M.Pd",2024-12-28,Kartu Debit
TRX0003459,PTG02566,R.A. Umi Suryatmi,2025-06-14,QRIS
TRX0003460,PTG03724,"KH. Balangga Sihombing, S.I.Kom",2025-02-21,Kartu Debit
TRX0003461,PTG08035,"T. Nasab Irawan, S.T.",2025-02-22,Tunai
TRX0003462,PTG09011,Nadine Winarno,2025-02-10,Transfer
TRX0003463,PTG02410,Uli Sihotang,2024-11-09,Transfer
TRX0003464,PTG09640,Rahayu Hidayanto,2025-08-28,QRIS
TRX0003465,PTG03235,Artawan Ramadan,2025-03-20,Tunai
TRX0003466,PTG02420,H. Prakosa Hariyah,2024-10-20,Tunai
TRX0003467,PTG05597,"Puti Farhunnisa Riyanti, S.Ked",2025-03-22,QRIS
TRX0003468,PTG09330,Cagak Prasetyo,2025-01-29,QRIS
TRX0003469,PTG03049,Oman Hutasoit,2025-02-10,Transfer
TRX0003470,PTG03496,"Drs. Mumpuni Wibowo, S.E.I",2024-12-15,Transfer
TRX0003471,PTG01731,Drs. Limar Gunawan,2025-09-11,QRIS
TRX0003472,PTG09790,Jessica Haryanto,2024-12-16,Tunai
TRX0003473,PTG00575,Ridwan Agustina,2024-11-06,QRIS
TRX0003474,PTG01529,Ir. Galih Adriansyah,2025-01-28,QRIS
TRX0003475,PTG00689,Najib Mangunsong,2024-11-13,Kartu Debit
TRX0003476,PTG09290,dr. Cemplunk Maryadi,2025-07-30,Kartu Debit
TRX0003477,PTG02049,"Hasna Mustofa, M.M.",2025-04-19,Transfer
TRX0003478,PTG08325,"Ulva Andriani, S.Farm",2025-10-03,Tunai
TRX0003479,PTG00813,"Tgk. Keisha Saptono, M.Pd",2025-02-15,Tunai
TRX0003480,PTG09143,Wawan Usamah,2024-12-22,Kartu Debit
TRX0003481,PTG00136,"Nadine Oktaviani, S.Farm",2025-07-16,QRIS
TRX0003482,PTG00796,Hadi Wibowo,2025-03-25,Tunai
TRX0003483,PTG00808,Shania Mardhiyah,2025-08-31,Transfer
TRX0003484,PTG08641,"Dt. Dariati Sitompul, S.Psi",2025-06-19,Tunai
TRX0003485,PTG01662,"Ir. Aurora Suartini, S.Psi",2025-08-28,Transfer
TRX0003486,PTG02107,"Kayla Puspita, M.Ak",2025-06-05,Tunai
TRX0003487,PTG03794,Hilda Hardiansyah,2025-04-05,Kartu Debit
TRX0003488,PTG00359,Drs. Belinda Nashiruddin,2025-09-03,Kartu Debit
TRX0003489,PTG00477,Puti Vanya Waluyo,2025-08-28,Transfer
TRX0003490,PTG03715,Pranata Padmasari,2025-01-26,Kartu Debit
TRX0003491,PTG04521,Yahya Melani,2024-11-15,Kartu Debit
TRX0003492,PTG01173,"R. Kamila Saefullah, S.Kom",2025-03-19,Transfer
TRX0003493,PTG06586,"Kawaca Pradipta, S.Gz",2025-02-15,Tunai
TRX0003494,PTG07382,Titi Adriansyah,2025-10-13,Transfer
TRX0003495,PTG08231,Ina Hartati,2025-04-22,Tunai
TRX0003496,PTG07705,Radika Namaga,2025-06-28,Transfer
TRX0003497,PTG04699,Padmi Wastuti,2025-04-29,QRIS
TRX0003498,PTG07040,Lidya Palastri,2024-12-15,Kartu Debit
TRX0003499,PTG09946,Martana Sitompul,2025-01-20,Tunai
TRX0003500,PTG09485,"Hj. Lintang Budiyanto, M.Ak",2025-06-14,Tunai
TRX0003501,PTG00785,"Garang Pudjiastuti, M.Farm",2024-11-18,Transfer
TRX0003502,PTG03542,Lasmono Nasyidah,2025-02-08,Tunai
TRX0003503,PTG09464,"Ade Saputra, S.I.Kom",2025-09-21,Transfer
TRX0003504,PTG07253,Anita Tampubolon,2024-12-02,Tunai
TRX0003505,PTG04434,"Natalia Setiawan, S.E.",2025-06-22,QRIS
TRX0003506,PTG06608,Wirda Nugroho,2025-01-02,Tunai
TRX0003507,PTG00089,Drs. Martani Maulana,2025-02-22,Kartu Debit
TRX0003508,PTG09423,"Vicky Wulandari, M.Pd",2025-08-01,Tunai
TRX0003509,PTG09905,Kayun Najmudin,2024-12-17,QRIS
TRX0003510,PTG09606,"Sutan Mariadi Rahimah, S.Psi",2025-07-15,Transfer
TRX0003511,PTG03534,"R. Galiono Purwanti, M.Pd",2025-09-09,QRIS
TRX0003512,PTG02610,Lembah Ramadan,2025-03-19,Tunai
TRX0003513,PTG02901,Cayadi Wulandari,2024-11-24,Kartu Debit
TRX0003514,PTG03448,drg. Slamet Wulandari,2024-11-09,Tunai
TRX0003515,PTG05059,Safina Maryati,2025-09-13,Kartu Debit
TRX0003516,PTG08678,Nadine Farida,2025-05-14,Tunai
TRX0003517,PTG05378,Agnes Wasita,2025-01-24,QRIS
TRX0003518,PTG00765,Ajimin Situmorang,2025-03-20,Tunai
TRX0003519,PTG04871,"Michelle Megantara, S.Gz",2025-06-20,QRIS
TRX0003520,PTG03592,Zelaya Saragih,2025-05-29,Tunai
TRX0003521,PTG01612,"Sakura Hakim, M.TI.",2024-12-05,Tunai
TRX0003522,PTG01099,Zelda Melani,2025-04-14,Kartu Debit
TRX0003523,PTG07973,Dr. Dimaz Wijayanti,2025-03-01,Tunai
TRX0003524,PTG05656,Harjo Hardiansyah,2024-10-29,Tunai
TRX0003525,PTG02250,Intan Iswahyudi,2025-05-31,Tunai
TRX0003526,PTG00938,"Tgk. Balamantri Permata, M.Farm",2024-11-03,Kartu Debit
TRX0003527,PTG05137,Wadi Safitri,2025-04-04,Transfer
TRX0003528,PTG05269,Paulin Hutagalung,2024-10-26,Transfer
TRX0003529,PTG05806,Kamaria Fujiati,2025-08-25,QRIS
TRX0003530,PTG02748,Puti Maimunah Melani,2025-01-24,Transfer
TRX0003531,PTG06993,Cornelia Mandala,2025-08-29,QRIS
TRX0003532,PTG03448,"Melinda Wulandari, S.T.",2025-10-17,Kartu Debit
TRX0003533,PTG05699,Wani Firgantoro,2025-09-17,QRIS
TRX0003534,PTG08724,"dr. Puspa Pangestu, S.Farm",2025-06-13,QRIS
TRX0003535,PTG09948,"Tgk. Hafshah Yulianti, M.Farm",2025-01-03,Tunai
TRX0003536,PTG02056,"Dt. Karja Widiastuti, S.Pd",2025-07-25,Transfer
TRX0003537,PTG06290,Jamalia Maulana,2024-12-19,QRIS
TRX0003538,PTG03007,"Ir. Galur Lazuardi, S.Ked",2025-06-28,QRIS
TRX0003539,PTG09298,"T. Edi Wibowo, M.Kom.",2025-02-05,Tunai
TRX0003540,PTG04406,Citra Irawan,2025-04-02,QRIS
TRX0003541,PTG06532,Yono Prasetya,2025-10-03,Tunai
TRX0003542,PTG08310,Yunita Thamrin,2025-02-17,QRIS
TRX0003543,PTG06641,"R. Halima Budiyanto, S.Pt",2025-03-26,QRIS
TRX0003544,PTG08733,Zizi Santoso,2024-12-24,QRIS
TRX0003545,PTG04167,Jabal Yuliarti,2025-02-07,Kartu Debit
TRX0003546,PTG03653,Kamila Wulandari,2024-10-22,Transfer
TRX0003547,PTG00250,Balidin Kurniawan,2025-04-13,Tunai
TRX0003548,PTG06979,Ilyas Siregar,2024-10-20,Tunai
TRX0003549,PTG02926,drg. Drajat Wahyuni,2025-05-23,Kartu Debit
TRX0003550,PTG09948,Citra Riyanti,2025-10-09,Transfer
TRX0003551,PTG04884,Sutan Yoga Permata,2025-09-06,Transfer
TRX0003552,PTG06195,Safina Utami,2025-01-13,Transfer
TRX0003553,PTG08443,"Drs. Paiman Sitorus, S.H.",2025-08-03,Tunai
TRX0003554,PTG01082,Fitriani Widodo,2024-12-25,QRIS
TRX0003555,PTG00322,Putri Fujiati,2025-09-29,Kartu Debit
TRX0003556,PTG01972,"Laras Saptono, S.Ked",2025-02-04,Kartu Debit
TRX0003557,PTG08710,R.A. Syahrini Melani,2025-01-13,Transfer
TRX0003558,PTG03387,dr. Ajiono Saefullah,2024-11-12,Transfer
TRX0003559,PTG01934,Chelsea Hutasoit,2025-04-06,Kartu Debit
TRX0003560,PTG01832,Rahman Sinaga,2025-02-10,Tunai
TRX0003561,PTG04573,Keisha Wibisono,2024-10-26,Kartu Debit
TRX0003562,PTG07610,Bambang Mayasari,2024-10-27,QRIS
TRX0003563,PTG03431,"Yusuf Zulaika, M.Kom.",2024-11-22,Tunai
TRX0003564,PTG01496,R. Calista Wastuti,2025-10-02,QRIS
TRX0003565,PTG07976,Sarah Sitompul,2024-11-06,Tunai
TRX0003566,PTG05410,Karsana Wijaya,2025-06-13,QRIS
TRX0003567,PTG07344,Kambali Dongoran,2025-02-08,Tunai
TRX0003568,PTG01687,Hasan Prastuti,2025-01-28,QRIS
TRX0003569,PTG04014,Dt. Kajen Sihombing,2024-12-14,Tunai
TRX0003570,PTG02394,Bakijan Prasetya,2025-02-21,Kartu Debit
TRX0003571,PTG06412,"KH. Garan Permadi, M.Kom.",2024-12-15,Kartu Debit
TRX0003572,PTG09351,Karsa Andriani,2025-09-30,Tunai
TRX0003573,PTG08383,Novi Saragih,2024-11-05,Transfer
TRX0003574,PTG04494,Laswi Budiman,2025-06-26,QRIS
TRX0003575,PTG00132,Jaka Winarsih,2025-09-21,QRIS
TRX0003576,PTG02317,"Ellis Pradana, S.Ked",2024-12-18,Transfer
TRX0003577,PTG02106,"R. Najwa Aryani, M.TI.",2025-05-21,QRIS
TRX0003578,PTG02771,"Sutan Cecep Usada, S.Pd",2025-08-17,Tunai
TRX0003579,PTG00676,Drs. Umar Waskita,2025-08-13,QRIS
TRX0003580,PTG04359,Zahra Nainggolan,2025-05-05,Tunai
TRX0003581,PTG00637,"Cut Ratih Hartati, S.Pd",2025-06-30,QRIS
TRX0003582,PTG02071,"Vanya Tamba, S.Ked",2025-07-12,Kartu Debit
TRX0003583,PTG09922,Talia Mansur,2025-08-07,Kartu Debit
TRX0003584,PTG07764,Pangestu Kusumo,2025-08-18,Kartu Debit
TRX0003585,PTG04853,Kiandra Farida,2025-03-28,Transfer
TRX0003586,PTG06733,Unggul Hariyah,2025-04-22,Transfer
TRX0003587,PTG03747,Rusman Maryadi,2025-02-17,Transfer
TRX0003588,PTG02011,Kartika Wasita,2025-02-25,Transfer
TRX0003589,PTG02586,Uchita Sudiati,2025-02-16,QRIS
TRX0003590,PTG06809,Puspa Puspasari,2025-01-24,Transfer
TRX0003591,PTG01393,"Virman Jailani, S.Pd",2025-05-06,Transfer
TRX0003592,PTG07625,Bakijan Budiman,2025-05-05,QRIS
TRX0003593,PTG01357,"Galang Lazuardi, S.E.",2025-03-07,QRIS
TRX0003594,PTG00223,"Warsita Sihombing, S.Sos",2025-03-23,QRIS
TRX0003595,PTG06042,Narji Januar,2025-04-16,Tunai
TRX0003596,PTG07112,Aurora Saptono,2025-05-22,Transfer
TRX0003597,PTG09913,"Betania Maheswara, S.IP",2025-10-14,Kartu Debit
TRX0003598,PTG07655,Ir. Tasnim Oktaviani,2025-06-03,Transfer
TRX0003599,PTG01128,Banawa Aryani,2025-08-10,Kartu Debit
TRX0003600,PTG02027,Tgk. Balamantri Hidayat,2025-03-30,Kartu Debit
TRX0003601,PTG09640,Maya Megantara,2025-07-29,Transfer
TRX0003602,PTG04570,Cut Elisa Uyainah,2025-02-25,Kartu Debit
TRX0003603,PTG01430,"Ophelia Usamah, M.Pd",2025-03-22,Kartu Debit
TRX0003604,PTG05057,"Unggul Puspasari, M.TI.",2025-08-17,Kartu Debit
TRX0003605,PTG04132,Kamila Zulaika,2025-01-05,Kartu Debit
TRX0003606,PTG08251,"Zaenab Suwarno, S.H.",2025-04-30,Transfer
TRX0003607,PTG00923,Dewi Fujiati,2024-12-04,Kartu Debit
TRX0003608,PTG09604,"Puti Siska Wijaya, M.Farm",2025-03-19,QRIS
TRX0003609,PTG02449,Himawan Manullang,2025-09-02,Tunai
TRX0003610,PTG08169,Ajiono Lailasari,2025-03-01,QRIS
TRX0003611,PTG07741,Tgk. Zaenab Kuswoyo,2025-01-10,Tunai
TRX0003612,PTG04356,"Ir. Kawaya Januar, S.E.I",2025-09-30,Kartu Debit
TRX0003613,PTG04507,"Queen Usamah, M.Kom.",2025-08-17,Transfer
TRX0003614,PTG07569,"Dr. Vinsen Suartini, M.Kom.",2025-03-22,Tunai
TRX0003615,PTG05211,"dr. Gabriella Rahimah, S.Kom",2025-01-19,Transfer
TRX0003616,PTG00992,"Endah Ramadan, S.E.",2025-08-10,Transfer
TRX0003617,PTG07975,Hj. Alika Maulana,2025-06-22,Kartu Debit
TRX0003618,PTG03118,Lukman Yulianti,2024-11-11,Tunai
TRX0003619,PTG07979,Wirda Susanti,2025-01-25,QRIS
TRX0003620,PTG08284,Drs. Marwata Usamah,2025-01-01,Tunai
TRX0003621,PTG06689,Danu Ardianto,2025-04-04,Kartu Debit
TRX0003622,PTG04138,Daliono Rajata,2025-06-07,Transfer
TRX0003623,PTG01694,"drg. Almira Simanjuntak, S.Sos",2025-01-16,Transfer
TRX0003624,PTG01985,Radika Rajata,2024-11-17,Transfer
TRX0003625,PTG07532,Elvin Hutagalung,2025-10-08,Transfer
TRX0003626,PTG05722,Ratih Gunawan,2025-06-30,Kartu Debit
TRX0003627,PTG07448,"Drs. Tari Kuswandari, M.TI.",2025-02-17,Transfer
TRX0003628,PTG04863,"Drs. Ratna Purwanti, S.Ked",2024-10-19,Kartu Debit
TRX0003629,PTG05199,drg. Asmianto Usada,2024-10-21,Transfer
TRX0003630,PTG01714,"R. Rafid Iswahyudi, S.IP",2025-10-07,Kartu Debit
TRX0003631,PTG09208,Gadang Dabukke,2025-08-15,QRIS
TRX0003632,PTG01338,"Ir. Kamal Wulandari, S.E.I",2025-08-04,Kartu Debit
TRX0003633,PTG04097,Lega Safitri,2025-05-01,Kartu Debit
TRX0003634,PTG05545,Kasiyah Permadi,2025-07-20,Kartu Debit
TRX0003635,PTG00382,Kasiyah Hasanah,2025-08-26,Tunai
TRX0003636,PTG05415,"Teddy Simbolon, S.Kom",2025-03-08,Kartu Debit
TRX0003637,PTG06023,Dinda Jailani,2025-04-04,QRIS
TRX0003638,PTG01714,Waluyo Kusmawati,2025-01-13,QRIS
TRX0003639,PTG07443,Kamal Wahyuni,2025-04-23,Kartu Debit
TRX0003640,PTG01968,"dr. Bajragin Prabowo, M.TI.",2025-02-17,QRIS
TRX0003641,PTG02488,Kayun Damanik,2025-10-15,Transfer
TRX0003642,PTG03784,Tgk. Dasa Nuraini,2024-12-30,QRIS
TRX0003643,PTG02254,Sutan Balangga Manullang,2025-10-07,Transfer
TRX0003644,PTG00980,Sutan Artanto Kusmawati,2025-08-18,Kartu Debit
TRX0003645,PTG08630,Kamila Pertiwi,2025-07-20,Kartu Debit
TRX0003646,PTG02050,Pandu Permadi,2025-04-05,Transfer
TRX0003647,PTG04076,Laras Puspasari,2025-01-30,QRIS
TRX0003648,PTG03770,Puti Wacana,2025-01-20,QRIS
TRX0003649,PTG02943,Queen Yulianti,2025-05-24,Transfer
TRX0003650,PTG01955,"Drs. Kiandra Wahyuni, S.IP",2025-06-19,Transfer
TRX0003651,PTG02555,Bancar Safitri,2025-02-08,Kartu Debit
TRX0003652,PTG08769,Bambang Aryani,2025-09-24,Kartu Debit
TRX0003653,PTG09599,Saiful Tampubolon,2024-11-04,Kartu Debit
TRX0003654,PTG03581,T. Bakda Wijaya,2025-03-22,Transfer
TRX0003655,PTG05372,Rahmi Astuti,2025-01-26,Kartu Debit
TRX0003656,PTG00848,Luwes Mayasari,2025-02-15,Transfer
TRX0003657,PTG09794,Drs. Kasusra Prastuti,2024-11-13,QRIS
TRX0003658,PTG08098,Ciaobella Handayani,2025-03-07,QRIS
TRX0003659,PTG08959,"Tgk. Juli Yuliarti, S.H.",2025-03-25,QRIS
TRX0003660,PTG08304,Michelle Padmasari,2025-02-19,Transfer
TRX0003661,PTG04952,"Dasa Pranowo, S.Farm",2025-04-24,QRIS
TRX0003662,PTG03911,Ganjaran Siregar,2025-08-01,Transfer
TRX0003663,PTG08445,"Gina Kusumo, M.TI.",2025-09-13,Tunai
TRX0003664,PTG01632,Irma Marpaung,2025-03-20,QRIS
TRX0003665,PTG00230,Dt. Luhung Budiman,2025-10-13,QRIS
TRX0003666,PTG05986,Restu Wibisono,2025-02-24,Tunai
TRX0003667,PTG07196,Rina Hutagalung,2025-04-21,Kartu Debit
TRX0003668,PTG09698,Kawaca Purnawati,2025-10-13,Tunai
TRX0003669,PTG01779,"Padmi Novitasari, S.IP",2025-06-16,Kartu Debit
TRX0003670,PTG01219,"Bagya Narpati, M.Pd",2025-03-06,QRIS
TRX0003671,PTG04640,"Edward Sudiati, S.Kom",2025-05-04,QRIS
TRX0003672,PTG09280,"R.M. Luis Habibi, M.M.",2025-01-17,QRIS
TRX0003673,PTG00886,Prayogo Sihombing,2025-05-13,QRIS
TRX0003674,PTG04093,"Maya Susanti, S.Farm",2025-03-23,Kartu Debit
TRX0003675,PTG02069,Purwanto Budiman,2024-10-22,Transfer
TRX0003676,PTG07065,"Cut Nurul Hutapea, S.Sos",2025-05-07,Tunai
TRX0003677,PTG07238,Ir. Vicky Kusumo,2025-02-08,Kartu Debit
TRX0003678,PTG09103,Farah Rahimah,2025-04-18,Transfer
TRX0003679,PTG07090,Olivia Natsir,2025-03-09,Transfer
TRX0003680,PTG07296,Pangestu Tamba,2025-01-23,QRIS
TRX0003681,PTG00308,Vicky Wahyuni,2024-10-23,Kartu Debit
TRX0003682,PTG08229,Kani Safitri,2025-01-10,QRIS
TRX0003683,PTG09340,Rahayu Kuswoyo,2024-11-17,Kartu Debit
TRX0003684,PTG04103,Hartaka Tamba,2024-11-22,Kartu Debit
TRX0003685,PTG05980,Emong Budiman,2024-12-15,Transfer
TRX0003686,PTG01097,"Jasmin Utama, M.TI.",2025-08-19,QRIS
TRX0003687,PTG07929,"Ir. Rendy Suryatmi, S.IP",2025-02-05,Transfer
TRX0003688,PTG04728,Galur Puspasari,2025-09-27,QRIS
TRX0003689,PTG06241,Citra Sihombing,2025-07-08,Kartu Debit
TRX0003690,PTG05330,Kani Laksita,2025-09-30,QRIS
TRX0003691,PTG06918,Samsul Nurdiyanti,2024-11-02,QRIS
TRX0003692,PTG03520,Puti Salsabila Wastuti,2025-09-26,Kartu Debit
TRX0003693,PTG09817,Radika Prasasta,2025-10-11,Transfer
TRX0003694,PTG00067,Emil Megantara,2025-03-09,Kartu Debit
TRX0003695,PTG00076,"Cut Patricia Mandasari, S.Sos",2024-10-24,Tunai
TRX0003696,PTG04608,Danang Pradipta,2024-11-04,Kartu Debit
TRX0003697,PTG06710,Kasiyah Narpati,2025-02-13,Kartu Debit
TRX0003698,PTG00972,Daniswara Hasanah,2025-08-25,QRIS
TRX0003699,PTG02685,Drajat Aryani,2025-08-13,Transfer
