ID_Petugas,Nama_Petugas,Password,Nomor_Telp,Jabatan
PTG01202,Farhunnisa Waskita,67DzZb*O!%,+62 (090) 637-9966,Kasir
PTG01203,Jaka Natsir,#R@x5YLbUP,+62-0857-290-3082,Kasir
PTG01204,Gina Mardhiyah,#y^Ego+ju0,+62 (094) 968-3579,Admin
PTG01205,Upik Natsir,)ET^Hl#w+2,+62 (0041) 094 4246,Admin
PTG01206,"Nasrullah Maryadi, S.E.I",W9%MtTl@$6,+62-002-606-6373,Supervisor
PTG01207,Cici Wibowo,PW_7N%OjJ),(042) 662-4634,Petugas Loket
PTG01208,Raihan Suwarno,&63NJhzuO_,(0058) 022 2113,Petugas Loket
PTG01209,Prabawa Marbun,y89At@vd(K,(067) 229-2469,Petugas Loket
PTG01210,"Ir. Warji Melani, S.H.",v8WqGv_*)u,(0089) 985 0119,Kasir
PTG01211,"Hj. Salwa Pertiwi, S.IP",_IKF*UAKy2,+62 (40) 577-2057,Kasir
PTG01212,"Rosman Laksmiwati, M.TI.",!5BB5kEe3y,+62 (016) 733-2132,Kasir
PTG01213,Ir. Lega Saptono,G4RGxa9k)R,084 740 9601,Kasir
PTG01214,drg. Laras Pangestu,@8I1HhzRTm,+62 (006) 156-1343,Petugas Loket
PTG01215,"R.M. Gandi Mulyani, M.Pd",+hEDr%^g!3,+62 (015) 676 6830,Supervisor
PTG01216,Ir. Titi Mandala,7WKT)ycw^v,0892043382,Petugas Loket
PTG01217,Najwa Waluyo,)8mHTWL*#o,+62 (0150) 381 2511,Kasir
PTG01218,Ina Hardiansyah,%b8SZUnr94,+62 (736) 118-1910,Supervisor
PTG01219,Vicky Hartati,RP&J3VlNkx,(0467) 408-4965,Supervisor
PTG01220,"Kacung Wibowo, S.T.",*z+zQbCWK5,+62-005-582-3851,Kasir
PTG01221,Gasti Namaga,^wNglMJH2D,+62 (0285) 390-6565,Admin
PTG01222,Cut Janet Waluyo,GBZ18Uw&7*,+62 (94) 055 4472,Petugas Loket
PTG01223,Leo Nurdiyanti,5@t0UGi+!f,(083) 876 1343,Petugas Loket
PTG01224,Fathonah Sudiati,&XI6Mgz4fM,081 996 5553,Petugas Loket
PTG01225,Kezia Sihombing,34YLf4oe+V,+62-0775-739-9113,Admin
PTG01226,Tirtayasa Suryatmi,%8F%ppCe#Z,+62 (068) 679 7227,Petugas Loket
PTG01227,Iriana Namaga,$2qZVKCro^,089 930 1636,Supervisor
PTG01228,Pia Winarno,9^2PI1wohX,+62 (697) 466-2828,Supervisor
PTG01229,"H. Lanang Setiawan, M.Farm",4nJF8NA%$H,080 820 1803,Petugas Loket
PTG01230,"Nyoman Wulandari, M.TI.",qnzP%7UfxJ,+62-79-922-7659,Admin
PTG01231,Drs. Halima Kusumo,iHC1RVZs&C,+62 (295) 505 5288,Supervisor
PTG01232,Ratih Dongoran,lkO4Lrj^(P,+62 (981) 186-7612,Kasir
PTG01233,drg. Darmana Damanik,^7SiCn$jOs,+62 (025) 425-8220,Kasir
PTG01234,Rafid Sihombing,L$0DyehK3&,+62-38-649-4523,Admin
PTG01235,Lamar Sudiati,o)(dX4TzKz,+62-0790-507-0759,Admin
PTG01236,Ibrahim Thamrin,7jR!5drp_7,+62 (92) 882 2478,Petugas Loket
PTG01237,Cindy Gunawan,o+Ad&1Gt#o,+62 (980) 470 8591,Kasir
PTG01238,"Sutan Wage Pertiwi, S.Pd",!*(z8xz8B5,+62-0340-294-7483,Petugas Loket
PTG01239,Karsa Halimah,KC6rOxJGG^,+62 (010) 258 6150,Admin
PTG01240,"Puti Jamalia Pradana, S.Psi",D4JoFmt!$$,(0661) 584 2213,Kasir
PTG01241,Cahya Januar,$b02ElMb1+,+62-0550-979-7113,Admin
PTG01242,Ajeng Kurniawan,&n2QdO@qK*,+62-0869-222-1830,Admin
PTG01243,Calista Winarno,r5$Od0C_(k,(0176) 024 8763,Petugas Loket
PTG01244,"H. Marsito Megantara, S.Psi",O#41De_l_q,+62-0805-108-6437,Supervisor
PTG01245,Tgk. Ilsa Hasanah,^(r3bZgOEL,+62 (0582) 844 2886,Kasir
PTG01246,"drg. Hilda Saragih, S.Kom",Q*89bDlpln,+62 (0289) 300-7217,Kasir
PTG01247,Drs. Sadina Winarno,N$z7NydZ_t,(087) 596 8173,Admin
PTG01248,"Gatot Namaga, S.Ked",^nq5ZuZYW@,+62 (08) 819 2463,Admin
PTG01249,Ibrahim Melani,tg9(Ubtn+r,+62 (0841) 376 7698,Supervisor
PTG01250,"Tgk. Ratih Haryanti, M.Ak",fyJ$JGem!4,0838740685,Supervisor
PTG01251,Tiara Novitasari,+8aPGcciur,+62 (38) 397 3068,Petugas Loket
PTG01252,Yono Pratiwi,2%q8&VCabW,+62-959-211-3250,Petugas Loket
PTG01253,"Sakura Novitasari, M.Farm",d&8BbE0vg9,+62 (443) 112-1322,Supervisor
PTG01254,Jarwi Saefullah,vQ&IhSf9@9,+62-662-462-7394,Kasir
PTG01255,Ajimin Nainggolan,^vR4Ma2vkZ,+62-0086-679-8500,Supervisor
PTG01256,"Dr. Michelle Samosir, S.I.Kom",m5k(Y0fG%c,+62-0938-096-3420,Kasir
PTG01257,Drs. Puspa Santoso,FdG0Ybxo&+,+62 (087) 830-9650,Admin
PTG01258,"Ir. Hardi Wasita, S.Pd",q4Z8EY(P^t,088 504 2746,Admin
PTG01259,Lanjar Narpati,a$2N5XySxq,+62 (023) 974-9821,Petugas Loket
PTG01260,Hj. Pia Mayasari,J3B&7PNkG$,0823051505,Kasir
PTG01261,Cornelia Usada,65BX(d@l+),+62 (016) 000 0727,Kasir
PTG01262,"Edward Simanjuntak, M.TI.",q!2SO!wyhH,+62 (70) 667 2831,Petugas Loket
PTG01263,Rahmi Budiman,q10zTdncF(,+62 (0966) 997 8213,Admin
PTG01264,"Karen Prayoga, S.E.",w!@R5Egn6o,+62 (937) 675 4079,Admin
PTG01265,Dr. Silvia Winarsih,(1VYbz6k%#,+62-328-956-4447,Petugas Loket
PTG01266,"drg. Tantri Thamrin, S.Sos",&$D2$pXjQN,+62-51-633-5981,Supervisor
PTG01267,Jono Najmudin,NzS9$Pv0&j,+62 (04) 210 3981,Petugas Loket
PTG01268,Jessica Saptono,m)r9RujbjZ,(0387) 952-5656,Admin
PTG01269,Lantar Latupono,L^5e(TRgL),+62-0336-392-0384,Supervisor
PTG01270,Nurul Prabowo,)_7A(e#m67,+62 (325) 274-0842,Petugas Loket
PTG01271,Cindy Nasyidah,26jjIHeh_Z,(025) 533 6709,Petugas Loket
PTG01272,Niyaga Purwanti,_1CFZSItso,(073) 108 0994,Supervisor
PTG01273,"Dr. Paulin Laksita, S.Kom",6)2hHjlu#8,+62-772-567-2492,Petugas Loket
PTG01274,R. Oliva Widiastuti,be$E5Vcfy^,089 013 7769,Admin
PTG01275,"dr. Dono Firgantoro, S.Pd",)fJ9@G_yn9,+62 (82) 662-1814,Petugas Loket
PTG01276,"Endra Pradana, S.Pd",GwEx(lo8_8,+62 (39) 985 2911,Supervisor
PTG01277,Lala Lestari,)2*lOdH!Q7,+62 (0483) 320 2047,Supervisor
PTG01278,Tania Gunarto,O*1ApfgmKa,+62-60-362-1884,Kasir
PTG01279,Sarah Wulandari,1u0KzFxZ2(,+62 (366) 387 2211,Petugas Loket
PTG01280,Indah Hakim,)OR65GbnE8,+62-95-225-3870,Kasir
PTG01281,Yessi Permadi,_h#TOdqz#0,+62 (0596) 436-4607,Kasir
PTG01282,"Prabu Puspasari, M.Farm",+BSd$QLi32,+62-098-501-9686,Supervisor
PTG01283,Halima Siregar,+8ccyBrinE,+62 (000) 819 7660,Kasir
PTG01284,Restu Kusumo,_+h9fDfgA5,+62 (21) 422-2514,Petugas Loket
PTG01285,"Aisyah Nasyidah, M.TI.",@wVSD8ooj8,(0564) 764 2550,Supervisor
PTG01286,"drg. Bakijan Waskita, S.Psi",F1QvNXab!7,(0018) 665-0673,Supervisor
PTG01287,Padmi Dongoran,@DqK9v*^4Y,(029) 242 3688,Petugas Loket
PTG01288,Rusman Widodo,@i95Eh+@5S,+62 (077) 285-9209,Admin
PTG01289,Warsita Sinaga,+C5#7!XiiA,+62-0775-614-9220,Supervisor
PTG01290,"Belinda Nasyiah, S.E.I",9S+$A&mb_9,+62-076-209-2882,Admin
PTG01291,"Elon Dabukke, S.Kom",!hv5^HNl7y,(087) 070 7216,Supervisor
PTG01292,Gamblang Mangunsong,P8Yfmf2A+0,+62 (027) 532 3398,Petugas Loket
PTG01293,Indah Napitupulu,*u6Wtjx)*P,+62 (582) 414-0880,Supervisor
PTG01294,dr. Cahyanto Handayani,*fT0S!Ki3^,+62 (61) 421-8514,Supervisor
PTG01295,Wani Rajata,@T94@Zbca6,+62 (94) 624 6610,Petugas Loket
PTG01296,"Dr. Najib Adriansyah, M.M.",&eg31Kkm@%,(0800) 377 6431,Supervisor
PTG01297,Ciaobella Utama,!5tFB8KsEX,(0841) 477-0626,Supervisor
PTG01298,"Puti Julia Maryati, S.IP",_1EgmnYLR3,+62 (395) 249 2149,Petugas Loket
PTG01299,"Tgk. Bagiya Ramadan, M.TI.",_DmUp8loh2,(072) 989-4220,Admin
PTG01300,Cager Mandala,s5A_LTzU^9,(0549) 596-6674,Supervisor
PTG01301,"Sutan Dartono Santoso, S.H.",HW8wYTo+$E,0859265872,Kasir
PTG01302,"Bakidin Nuraini, S.Pt",Jw+EHcx@_7,+62-071-109-9837,Kasir
PTG01303,dr. Gasti Prabowo,w*8NPCRk$g,+62 (0190) 993 6376,Supervisor
PTG01304,Damu Pangestu,$8r!!YdywR,+62-87-770-9204,Petugas Loket
PTG01305,drg. Anita Riyanti,!(4Itv0F#6,+62-0567-569-4521,Petugas Loket
PTG01306,Pranawa Mayasari,!dO@ViXN(5,+62 (271) 050 0265,Supervisor
PTG01307,"Ir. Yuliana Santoso, M.Farm",ZKt6PIpV#N,+62 (557) 935-8520,Admin
PTG01308,Garang Tampubolon,TY28#$Jw)a,(054) 790 9564,Supervisor
PTG01309,R.A. Tami Latupono,Ajw9A%1iY+,+62 (059) 810-4134,Admin
PTG01310,Michelle Rajata,0&8Gg7ORFu,+62-853-114-1006,Admin
PTG01311,Kemba Manullang,W1z5l2Rc(0,080 446 3407,Admin
PTG01312,Estiawan Hutasoit,!NxJUyhqH1,+62-86-166-9334,Supervisor
PTG01313,Drs. Oni Saptono,REZGXcQx$6,082 143 9103,Supervisor
PTG01314,Drs. Aris Ardianto,p%Jt7a6h^4,+62 (828) 428 3903,Supervisor
PTG01315,Emin Andriani,M&^2F%HqgN,+62 (0956) 986-9720,Supervisor
PTG01316,Irfan Firmansyah,nM1UoX4%^9,(0076) 048 3623,Kasir
PTG01317,Mahfud Purnawati,*32Tco_k6F,+62-0554-781-8825,Kasir
PTG01318,Eka Tamba,0lZ4PEwk%t,+62 (999) 716 3082,Petugas Loket
PTG01319,"Puti Janet Budiyanto, S.Kom",@y+bZAtqH5,0898550268,Supervisor
PTG01320,"Murti Haryanti, S.Gz",(*m6EZa)1&,+62 (12) 197 6091,Kasir
PTG01321,Vanya Rahayu,^3Cle3pSjf,+62 (95) 395 2806,Kasir
PTG01322,Febi Novitasari,k5x8nM$i(I,+62 (96) 643 6911,Petugas Loket
PTG01323,KH. Karsa Maryati,kpNWTaXN&3,(0747) 484-9643,Petugas Loket
PTG01324,Mumpuni Maheswara,*a5kA5Od$f,+62 (693) 132 0362,Kasir
PTG01325,"KH. Rangga Simbolon, S.E.I",7gjl_VQW$r,+62 (891) 317 7503,Supervisor
PTG01326,Sutan Cemeti Waskita,Yw6)R6PvF%,+62 (06) 426-0223,Kasir
PTG01327,Tgk. Usyi Haryanto,&3l4P%ms_),+62-0139-016-0105,Petugas Loket
PTG01328,R. Muni Melani,*3MYAxwv8+,+62-0012-799-9651,Admin
PTG01329,"Tgk. Reksa Prasetyo, S.E.",$bPhQG1M^4,+62 (0497) 632 2801,Petugas Loket
PTG01330,Cakrawala Hidayat,B9uYt%)e^h,+62-0510-889-5837,Supervisor
PTG01331,Baktiadi Marpaung,(T40NoKf)f,+62 (907) 795-7535,Kasir
PTG01332,Baktianto Marpaung,Y3&F5KenvC,(0821) 016 8341,Kasir
PTG01333,R. Laswi Napitupulu,iO8n$ODsb),(0620) 892 5664,Supervisor
PTG01334,"Queen Zulkarnain, S.H.",V#8dStXFTk,(052) 155 4619,Petugas Loket
PTG01335,Jabal Oktaviani,$$UgI(9wD1,(0724) 356 4275,Supervisor
PTG01336,Ami Mandasari,^1Vz1nbe@s,+62 (77) 686-9100,Supervisor
PTG01337,Muhammad Nugroho,k)6YfBOe^T,+62-42-598-9497,Petugas Loket
PTG01338,Prayitna Habibi,$S1V+$Yw4(,+62 (29) 297 1502,Admin
PTG01339,Hj. Gabriella Mahendra,&5J(Uigoag,+62 (0598) 240-1243,Supervisor
PTG01340,"Dr. Laksana Agustina, S.Ked",f#jY1Ftx5X,+62 (22) 856-3088,Kasir
PTG01341,Vino Nurdiyanti,RS&R5ECvT),(0028) 228 0459,Kasir
PTG01342,"dr. Umar Usamah, S.IP",!0S_NPm*fx,(044) 425-4554,Kasir
PTG01343,Harsanto Utami,h+3U#(cwfV,(051) 287-9376,Supervisor
PTG01344,Ghaliyati Saptono,)sTWGd*rU8,+62 (025) 286-2021,Admin
PTG01345,Cawisadi Safitri,!72D4vAx5V,+62 (0407) 252-8828,Admin
PTG01346,"Nugraha Anggraini, S.Ked",#plXNRw65g,+62 (0789) 273 7741,Admin
PTG01347,Jarwi Astuti,@3zrDzLi_b,+62 (945) 975-2977,Supervisor
PTG01348,Gamani Hakim,&L!FvWVp@7,+62 (372) 316 3670,Supervisor
PTG01349,Kezia Budiman,F0N0U$^i+V,(0305) 582-0669,Supervisor
PTG01350,Julia Agustina,hY+&7zHt28,(0762) 704 5816,Supervisor
PTG01351,"Hj. Uli Winarsih, S.Kom",%2Wdx1%rzf,+62 (045) 406 7452,Admin
PTG01352,Anastasia Winarno,K^0XBil()1,+62 (550) 952 5121,Petugas Loket
PTG01353,Abyasa Hidayanto,puu9z^OxC(,+62 (972) 079 4313,Kasir
PTG01354,"Caturangga Utami, M.Kom.",#Nx8bQja9U,+62 (647) 577-3706,Petugas Loket
PTG01355,R. Ozy Kurniawan,+7fIHPzg^x,+62 (0795) 725 5715,Petugas Loket
PTG01356,R. Ajeng Rahmawati,$3&H1fIswQ,082 713 6891,Admin
PTG01357,Nova Haryanto,+%pSvmP+_9,0863711040,Kasir
PTG01358,Dewi Ramadan,Q(3*Npq(i^,+62-049-061-3957,Petugas Loket
PTG01359,"Ir. Rizki Januar, S.Sos",mMyA0@Yd+2,(0242) 910 2018,Admin
PTG01360,"R. Gawati Samosir, S.Sos",X*7NpuQFQm,(045) 899-4859,Supervisor
PTG01361,"Gandewa Gunarto, S.Sos",x2$@eBrW&&,+62 (028) 981 9150,Petugas Loket
PTG01362,H. Aswani Prasetyo,l$0OhFakV^,+62 (880) 434 7581,Petugas Loket
PTG01363,Kenes Latupono,@3bV^fGmoH,+62 (317) 142-4830,Admin
PTG01364,Rahmi Kuswoyo,OdQ$UEkX^0,+62 (0278) 746 6666,Supervisor
PTG01365,"drg. Jayadi Halim, S.Pt",tpW3eBxP^4,+62 (407) 405 2723,Admin
PTG01366,Hilda Mansur,hYbZE4yk)3,+62 (064) 193-8295,Petugas Loket
PTG01367,Ajiman Agustina,@@5K$POvXn,084 925 5034,Supervisor
PTG01368,Ellis Palastri,_T4aTXkb^0,+62 (0639) 759-4882,Petugas Loket
PTG01369,"R. Wage Santoso, S.Gz",83nVNVRt(g,+62-78-574-7450,Supervisor
PTG01370,"Maya Pratiwi, M.TI.",)kpvQBF+1N,+62 (11) 374 7941,Supervisor
PTG01371,"R.A. Maimunah Pratama, S.Pt",*4IlLkah+7,+62 (018) 619 5594,Admin
PTG01372,Lulut Suartini,K$bOQdyj^9,+62 (783) 668 8216,Petugas Loket
PTG01373,"Gasti Gunawan, M.Farm",%k)ET2Jfh%,+62 (432) 737-3828,Supervisor
PTG01374,Victoria Kurniawan,1!2Tk!Uf5p,+62-0035-184-3916,Supervisor
PTG01375,Kemba Budiyanto,%b++5yGz(2,081 845 5672,Petugas Loket
PTG01376,H. Kairav Zulkarnain,!M7T0uVg+p,(011) 229-2192,Supervisor
PTG01377,Ratih Wahyuni,5KQgl%cz%L,+62 (75) 752-7903,Admin
PTG01378,"R.M. Muni Riyanti, S.IP",&yP$91Tw(_,+62 (90) 959-0230,Kasir
PTG01379,Nova Pradipta,_a8NfEk@1M,+62 (49) 642 1307,Supervisor
PTG01380,dr. Endah Nasyidah,dVtKctQN@8,+62 (470) 439 6922,Kasir
PTG01381,"H. Opung Rahimah, M.Farm",lt)2fM!D2^,+62 (075) 441 6547,Kasir
PTG01382,Banawa Simanjuntak,%FEkpwN_(0,(003) 749-2829,Petugas Loket
PTG01383,Zahra Oktaviani,$GG0Zlgew1,+62 (0016) 007-4219,Kasir
PTG01384,Cagak Narpati,6#1H5DzjSx,(0673) 545 4409,Supervisor
PTG01385,Eva Mulyani,A*g64Vxz!v,083 435 1754,Supervisor
PTG01386,Uli Maheswara,AG+&1gTa!),+62-718-319-0680,Kasir
PTG01387,drg. Marwata Wahyudin,s7GJcaI2^x,+62-0459-130-7562,Kasir
PTG01388,Cut Ratih Prakasa,Z*&X9VxWNp,+62-0427-369-3555,Supervisor
PTG01389,Baktiono Nashiruddin,UQxQXb21_5,+62-0319-048-9917,Admin
PTG01390,"Raharja Saefullah, S.Pt",8%IhZfl1)9,+62 (0995) 875 3140,Kasir
PTG01391,Dr. Kayla Fujiati,+H6GGbbZyu,+62 (099) 769-2842,Admin
PTG01392,dr. Humaira Padmasari,F^6@NWgobf,+62-083-229-8484,Supervisor
PTG01393,Lili Kurniawan,%O#zPbAJ+4,+62 (257) 740-7949,Kasir
PTG01394,Jessica Yolanda,%f(D2xSOg0,+62-079-305-1862,Supervisor
PTG01395,Mila Pranowo,P%40mjNs7r,+62-0109-037-7822,Supervisor
PTG01396,Farhunnisa Anggriawan,Gw1HnSrEn(,+62-019-950-3093,Petugas Loket
PTG01397,Ir. Asirwada Pratama,T1!7Wil%IQ,+62 (49) 411 9295,Supervisor
PTG01398,"H. Bahuraksa Anggriawan, M.Ak",aL37Wh9or$,+62 (0021) 814-4917,Supervisor
PTG01399,Dr. Wahyu Hutapea,2#r1%QXMjd,+62 (149) 193-9553,Supervisor
PTG01400,"Septi Hidayanto, M.Pd",)uAT#TXd$6,+62-0232-667-4900,Kasir
PTG01401,Tina Pradana,ujElXoxw(4,(044) 229-5187,Admin
PTG01402,Sadina Dabukke,4(G1ltLv1P,+62-250-409-9306,Supervisor
PTG01403,Wani Pratama,_AF2k4et85,0832169937,Admin
PTG01404,"H. Xanana Mandala, M.Farm",((TjeVgD1e,(0620) 631-7922,Supervisor
PTG01405,Chelsea Zulaika,bMd4nOwa)#,080 432 4478,Kasir
PTG01406,Aurora Usamah,9caIqI9H*@,(044) 688-3866,Supervisor
PTG01407,"R. Raina Hidayat, S.Sos",K9Rp56wC%!,+62-0226-541-4569,Supervisor
PTG01408,Makuta Farida,qZD2^MYfm%,+62 (62) 382-2914,Kasir
PTG01409,Salsabila Winarsih,3_q^6Qfntq,0870781575,Kasir
PTG01410,"R.A. Ghaliyati Wastuti, S.Gz",C@1zLi2wf!,+62 (053) 853 1074,Supervisor
PTG01411,Ihsan Siregar,*y3YNjTQ%2,+62 (0954) 935 6818,Petugas Loket
PTG01412,Ir. Calista Hutasoit,2uSxFebe)O,+62 (60) 996 9957,Supervisor
PTG01413,Keisha Hartati,3UUIDyvK&p,(0000) 146 1185,Supervisor
PTG01414,Laksana Tamba,_AkF5mL1M9,+62-840-661-9914,Admin
PTG01415,Sakti Rahmawati,Y_3HgxRNxS,+62 (007) 873 3548,Petugas Loket
PTG01416,Radit Sihotang,x7N2Yzmp@C,+62 (67) 461-3976,Supervisor
PTG01417,Warsita Dongoran,Q1HKvpyZ(j,083 595 1940,Supervisor
PTG01418,Umaya Pratiwi,Fd3nXBIg#k,+62-000-626-2701,Supervisor
PTG01419,Opung Rajasa,OYCe8Klra^,+62-452-029-0487,Petugas Loket
PTG01420,Mahdi Saputra,O%C6HPPp#7,+62 (77) 052 9736,Supervisor
PTG01421,Danuja Rahmawati,P%0FuH#n2_,0851020703,Admin
PTG01422,Hendri Hartati,fQOYKiPk$7,0800754300,Supervisor
PTG01423,Rachel Simbolon,r2e*2Cd_@8,(0071) 354 6312,Petugas Loket
PTG01424,"Hj. Wani Maulana, S.IP",*JN9Qwk59l,+62 (0476) 350 9527,Admin
PTG01425,Kamaria Kurniawan,%j76EQuq!3,+62 (895) 412-3894,Kasir
PTG01426,Vino Wasita,A(29Nh0aJ@,+62 (227) 711 3928,Kasir
PTG01427,"Ifa Purnawati, M.Kom.",)I^QTp&BD7,+62-036-920-5899,Supervisor
PTG01428,"Bakda Winarsih, S.Kom",_P*F6UKbkv,+62 (0044) 202 4607,Admin
PTG01429,"Hj. Ida Wijaya, S.IP",NHZ10k$yd$,(094) 734-8930,Kasir
PTG01430,"H. Kasusra Nuraini, S.Gz",R3I^#waz)4,+62 (011) 918-5677,Kasir
PTG01431,"dr. Zalindra Wastuti, S.Pt",H+Ef4VTGla,+62 (58) 811-2725,Petugas Loket
PTG01432,Lintang Handayani,MJwPj5Ts(U,(038) 823-9214,Petugas Loket
PTG01433,Indah Winarno,nu4VnIBEr(,+62 (093) 009-1329,Petugas Loket
PTG01434,"Usyi Kusmawati, S.IP",*3p@QZjmk1,(097) 423-4998,Supervisor
PTG01435,R. Gina Sihotang,s#Dl6MncIN,0875184374,Kasir
PTG01436,Puti Salimah Suartini,@56WjvPZ&k,+62 (040) 574-7629,Petugas Loket
PTG01437,Gadang Ardianto,^m5U)4kPW),081 639 8624,Petugas Loket
PTG01438,R.A. Elvina Prabowo,+cBMxBrc9g,+62 (0827) 797 5739,Admin
PTG01439,Ulya Nababan,^+7Y8pTk3w,+62 (750) 140-2150,Supervisor
PTG01440,Hartaka Laksmiwati,Kpl7OQUi^G,+62 (037) 654 9104,Supervisor
PTG01441,drg. Kariman Pradana,#hNbl0Fq98,+62 (044) 878-9029,Petugas Loket
PTG01442,"Azalea Maheswara, M.Kom.",!9bp$Ag&&R,+62 (033) 907-5704,Kasir
PTG01443,Puti Irma Sitompul,)4kVROaOn2,(080) 771-2859,Supervisor
PTG01444,Bakda Susanti,^8VJTa&n1G,+62 (0618) 013 5645,Admin
PTG01445,Lintang Marbun,s8AMWaAm)%,+62-915-857-3013,Petugas Loket
PTG01446,"Lulut Nashiruddin, S.I.Kom",HH^L7Cca*6,083 688 9325,Admin
PTG01447,Mustofa Lazuardi,H59KKtEy(*,+62-19-177-0556,Admin
PTG01448,Pardi Nugroho,+!1Xwe&Qy9,+62 (602) 367-9749,Petugas Loket
PTG01449,Dr. Zulfa Purwanti,66W8WgVJ+2,+62-0796-264-4556,Supervisor
PTG01450,Emil Samosir,%7eGiDfZdy,+62 (28) 204 3724,Admin
PTG01451,Hani Suryatmi,057JoJY@h(,+62 (013) 240 9421,Kasir
PTG01452,Azalea Siregar,KaQTGGo0+1,+62 (090) 066 7058,Kasir
PTG01453,Tgk. Harjasa Santoso,ZWyxQ9Yg_@,+62-886-616-1864,Admin
PTG01454,"Eluh Dabukke, M.Pd",xBt91TriZ#,+62 (0645) 815-7058,Supervisor
PTG01455,"Aisyah Mandala, S.Sos",uBjwKqGp#6,+62-234-873-3504,Admin
PTG01456,Kayla Saefullah,+XY$QE1fj0,+62 (771) 411 0254,Kasir
PTG01457,"Cindy Palastri, S.Kom",THN(7JPh*c,+62 (083) 598-5250,Kasir
PTG01458,Gamanto Tamba,7AFY)NhO_F,+62-33-763-3035,Admin
PTG01459,Yuliana Aryani,(i9mDPAj+$,+62-543-323-4776,Petugas Loket
PTG01460,"Iriana Sitorus, S.H.",+$4n5FnoO^,082 678 5735,Supervisor
PTG01461,Cemeti Winarsih,gCZ+9RAjq),+62 (32) 102 5290,Supervisor
PTG01462,"Jayeng Hakim, S.Farm",D+Z2_MIwf%,+62-302-070-6017,Supervisor
PTG01463,Prasetyo Setiawan,MN7IVLLe^5,+62 (085) 131 7752,Admin
PTG01464,Teddy Prastuti,)I1Lu9Eqw@,(041) 650-4493,Petugas Loket
PTG01465,Emil Pranowo,%0QMBHd^fE,+62-0468-569-4598,Kasir
PTG01466,Imam Januar,*69SHw3Z@c,(0085) 988-0129,Kasir
PTG01467,R. Mumpuni Wijayanti,#*s3IRNdxd,+62 (0245) 983 0092,Admin
PTG01468,Kezia Hartati,v(1ImYrnEp,+62 (448) 448-2689,Petugas Loket
PTG01469,Ani Saragih,rcMcBQ^&(7,0842407818,Admin
PTG01470,"Adinata Salahudin, S.IP",6Wu20YAq@g,+62 (031) 644-8908,Kasir
PTG01471,"R.A. Ratna Thamrin, M.Pd",B*c$78QlnH,+62 (054) 008 2921,Supervisor
PTG01472,Ina Wastuti,5pPjAsC$_R,0860868731,Admin
PTG01473,"Tgk. Emin Wulandari, M.Ak",^Gpg@kVxT9,(052) 451-6096,Supervisor
PTG01474,R.A. Gilda Gunawan,il@6U5f1a+,080 503 5956,Supervisor
PTG01475,Gantar Winarno,$J#@Ux$b5X,+62 (002) 176 5180,Kasir
PTG01476,"drg. Jessica Pertiwi, S.T.",)U5LJavobl,(0495) 476 7658,Petugas Loket
PTG01477,Galih Napitupulu,C)8Dq_aMZ9,+62-0987-198-8699,Petugas Loket
PTG01478,Dt. Jaya Sihombing,1+o6OlNT8@,+62-20-854-6467,Supervisor
PTG01479,"Salsabila Tamba, S.Pt",aAv$88Lhiz,+62-529-098-1458,Admin
PTG01480,Jati Palastri,mw&F9ABdDJ,+62 (549) 161-5585,Admin
PTG01481,R.M. Ismail Mangunsong,@8BHyDk)0v,+62-51-507-2720,Admin
PTG01482,Jayadi Yolanda,dH75ZDaf%V,+62 (0691) 401-2702,Kasir
PTG01483,"Tami Natsir, M.TI.",_#6kOYml@m,+62 (866) 432 6543,Admin
PTG01484,Dr. Harimurti Hardiansyah,$yP2RyTzxR,(0427) 350 0342,Supervisor
PTG01485,"dr. Aurora Suartini, M.Farm",E1s$8O2o@(,+62-0853-539-2692,Petugas Loket
PTG01486,"Patricia Sitompul, S.E.",!6+Z#Wlfds,+62-023-761-9089,Supervisor
PTG01487,Reksa Lailasari,TJ*35Q&n$S,(0969) 716 4219,Kasir
PTG01488,Sabar Winarno,6)8p#Gde&^,0878725026,Admin
PTG01489,Cecep Mulyani,_W9&*V(g^e,+62 (098) 249-0081,Petugas Loket
PTG01490,Putri Suartini,*_#N2uWwp!,+62 (0395) 828-5517,Admin
PTG01491,R. Putri Farida,!H3LoQ#c0g,+62 (057) 362-2834,Petugas Loket
PTG01492,Salwa Prakasa,%^x8JvIvB6,+62 (052) 478-2680,Petugas Loket
PTG01493,Asmadi Oktaviani,(e8ANEIas4,+62 (313) 809 0229,Admin
PTG01494,Cut Halima Suartini,SMGh(trj^3,+62 (0356) 622 7008,Supervisor
PTG01495,"R. Sari Utami, M.Pd",+8+8zOgL!R,+62-033-925-3186,Admin
PTG01496,Rama Iswahyudi,#oB@u1ljO1,+62 (0135) 676-3990,Supervisor
PTG01497,Usyi Prasasta,h@^6YqhJs$,+62 (32) 005 9676,Supervisor
PTG01498,R. Rachel Yuliarti,@5BRi*!E#H,+62 (890) 656 8956,Admin
PTG01499,Pranata Saragih,0qiH)vwr_D,(0206) 736-1681,Kasir
PTG01500,"KH. Makuta Zulkarnain, M.Pd",4%0Hk$r&mc,+62-039-289-4012,Admin
PTG01501,Timbul Winarno,(lzbRHUh1h,(052) 554-4626,Supervisor
PTG01502,"Utama Pradipta, S.T.",5VIbbv7w#2,+62-086-726-5253,Kasir
